age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
33,Private,314068.0,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
22,Private,242138.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
39,Federal-gov,203070.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,>50K
39,Private,266960.0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,25,United-States,<=50K
29,Self-emp-not-inc,239511.0,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,50,United-States,<=50K
65,,244749.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20,Cuba,<=50K
23,Private,244698.0,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,35,Mexico,<=50K
25,Private,207258.0,9th,5,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,Mexico,<=50K
61,Private,111563.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,27,United-States,<=50K
50,Private,233149.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
61,Private,166789.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,50,United-States,>50K
54,Self-emp-inc,22743.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,99999.0,0.0,70,United-States,>50K
41,Local-gov,180599.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,<=50K
38,Private,28738.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
38,Private,259846.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,>50K
24,Self-emp-inc,158950.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,<=50K
23,Private,185948.0,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
67,,187553.0,7th-8th,4,Divorced,,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
49,Private,169092.0,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178.0,0.0,40,Canada,>50K
40,Private,129298.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
36,Private,120204.0,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
49,Local-gov,229337.0,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
43,Private,183674.0,12th,8,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,25,,<=50K
34,Private,538243.0,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
38,Private,108947.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,2174.0,0.0,40,United-States,<=50K
35,Private,128516.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,45,United-States,<=50K
28,Private,147560.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
36,Private,131808.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,40,United-States,>50K
33,Private,234537.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
46,Local-gov,165160.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,>50K
51,Private,90275.0,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0.0,0.0,45,United-States,<=50K
26,Local-gov,143583.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
27,Self-emp-not-inc,210020.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
26,Private,135603.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,48,United-States,<=50K
59,,441227.0,Masters,14,Married-civ-spouse,,Husband,Black,Male,7298.0,0.0,50,United-States,>50K
38,Private,341943.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
64,Private,38274.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,327435.0,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,45,United-States,>50K
27,Federal-gov,175262.0,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,376474.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,65,United-States,<=50K
38,Private,171150.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3781.0,0.0,78,United-States,<=50K
32,Private,459465.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,El-Salvador,<=50K
37,Local-gov,188391.0,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,60,United-States,>50K
37,Private,196373.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
28,Private,122913.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
35,State-gov,37314.0,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55,United-States,<=50K
37,Private,198492.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
47,Self-emp-not-inc,20946.0,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
20,Private,281608.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
31,Self-emp-not-inc,213643.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,1590.0,60,United-States,<=50K
18,Private,39222.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
23,Private,208238.0,10th,6,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
53,Private,261207.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,Peru,<=50K
36,Private,131192.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,>50K
75,Private,148214.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25,United-States,<=50K
54,Self-emp-not-inc,155965.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,56,United-States,<=50K
25,Private,269004.0,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
47,Self-emp-not-inc,97883.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,48,Italy,<=50K
52,Private,177942.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,>50K
38,Local-gov,360494.0,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
45,Self-emp-not-inc,45136.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60,United-States,>50K
28,Private,173483.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013.0,0.0,20,United-States,<=50K
19,Private,205953.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,20,United-States,<=50K
41,Private,169823.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,46,United-States,>50K
18,Private,99591.0,11th,7,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16,United-States,<=50K
42,Private,32627.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
30,Private,378009.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
48,Private,233511.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
51,Private,173987.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
45,Private,162302.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,30,United-States,<=50K
24,Private,192812.0,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
65,Private,217661.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2246.0,40,United-States,>50K
61,Private,353031.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,<=50K
21,Private,155483.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
41,Self-emp-not-inc,274158.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30,United-States,<=50K
35,Local-gov,26987.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,45,United-States,<=50K
49,Private,68493.0,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,0.0,0.0,40,United-States,<=50K
19,,257421.0,Some-college,10,Never-married,,Own-child,Black,Female,0.0,0.0,15,United-States,<=50K
26,Private,38257.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20,United-States,<=50K
22,Local-gov,175586.0,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,0.0,0.0,20,United-States,<=50K
49,Private,316323.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,48,United-States,>50K
36,Private,117802.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
18,Self-emp-not-inc,454950.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
17,Private,284277.0,11th,7,Never-married,Other-service,Own-child,White,Male,1055.0,0.0,20,United-States,<=50K
32,State-gov,90409.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
43,Private,248094.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,44,United-States,>50K
29,Private,138692.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,173938.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50,United-States,>50K
65,,146722.0,12th,8,Married-civ-spouse,,Husband,White,Male,0.0,0.0,10,United-States,<=50K
31,Private,145439.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,<=50K
24,Private,324445.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
32,Private,176410.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,38,United-States,<=50K
25,Private,129275.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,399123.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
51,Private,76044.0,Masters,14,Divorced,Prof-specialty,Unmarried,Other,Male,4787.0,0.0,35,Mexico,>50K
28,Private,87632.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43,United-States,<=50K
33,Private,269605.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,32,United-States,<=50K
46,Private,37718.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,50,United-States,>50K
70,,162659.0,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0.0,0.0,8,United-States,<=50K
45,Self-emp-not-inc,277434.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,<=50K
28,Private,209205.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,44,United-States,<=50K
75,,34235.0,HS-grad,9,Widowed,,Not-in-family,White,Female,2964.0,0.0,14,United-States,<=50K
41,Private,141186.0,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
48,Private,123681.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
31,Private,174215.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,35,United-States,<=50K
17,Private,96354.0,11th,7,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
64,,109108.0,HS-grad,9,Divorced,,Not-in-family,White,Female,0.0,0.0,20,United-States,<=50K
37,Private,107302.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
51,Local-gov,250054.0,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
51,Private,50459.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1740.0,40,United-States,<=50K
57,Local-gov,22975.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40,United-States,>50K
29,Private,97189.0,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
28,Private,238859.0,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,20,United-States,<=50K
26,State-gov,239303.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3942.0,0.0,7,United-States,<=50K
33,Private,310655.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,<=50K
42,Private,276218.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,38,United-States,<=50K
30,Private,94235.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50,United-States,>50K
45,Private,135339.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,45,United-States,<=50K
20,Private,199703.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,28,United-States,<=50K
36,Private,52532.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
64,State-gov,186376.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178.0,0.0,40,United-States,>50K
29,Private,229124.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48,United-States,>50K
18,Private,152508.0,11th,7,Married-civ-spouse,Sales,Wife,Other,Female,0.0,0.0,20,United-States,<=50K
45,Private,54260.0,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,60,United-States,<=50K
31,Private,48520.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30,United-States,<=50K
66,Self-emp-not-inc,439777.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25,United-States,<=50K
49,Private,191389.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
45,Private,118714.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
22,Private,34616.0,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20,United-States,<=50K
29,,199074.0,HS-grad,9,Never-married,,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
20,,112858.0,HS-grad,9,Never-married,,Own-child,White,Male,0.0,0.0,2,United-States,<=50K
22,Private,199555.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,48,United-States,<=50K
21,,211013.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
46,Private,107425.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
62,Private,106549.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
41,State-gov,110556.0,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40,United-States,<=50K
46,Self-emp-not-inc,265097.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Germany,<=50K
41,Private,215219.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
61,Self-emp-not-inc,142988.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
64,Private,239450.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,>50K
18,Private,162084.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
34,Private,83066.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
36,Private,181705.0,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
80,Private,138737.0,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,20,United-States,<=50K
24,Federal-gov,332194.0,9th,5,Never-married,Adm-clerical,Other-relative,Black,Male,0.0,0.0,40,United-States,<=50K
20,Private,291979.0,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0.0,0.0,35,United-States,<=50K
64,Private,162761.0,Some-college,10,Widowed,Sales,Not-in-family,White,Male,2354.0,0.0,35,United-States,<=50K
21,Private,153643.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,70,United-States,<=50K
52,Private,30908.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,<=50K
31,Private,92179.0,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
66,Self-emp-inc,50408.0,12th,8,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20,United-States,<=50K
50,Federal-gov,191013.0,HS-grad,9,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
62,Private,170969.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,>50K
19,,302229.0,HS-grad,9,Never-married,,Own-child,Black,Male,0.0,0.0,10,United-States,<=50K
49,Private,80026.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
33,Private,93056.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
38,Local-gov,414791.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
20,Private,37894.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,1719.0,30,United-States,<=50K
31,Local-gov,164243.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,55,United-States,>50K
41,Self-emp-not-inc,36651.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,>50K
22,Self-emp-not-inc,26248.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,50,United-States,<=50K
41,Private,244522.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,42,United-States,>50K
39,Private,183279.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40,United-States,>50K
63,Private,177063.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,220220.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,47,United-States,<=50K
58,Private,180779.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
26,Private,238787.0,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,20,United-States,<=50K
38,Private,32086.0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,52,United-States,<=50K
35,Private,302149.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Cambodia,>50K
43,Self-emp-not-inc,136986.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,50,United-States,>50K
47,State-gov,61062.0,Doctorate,16,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2354.0,0.0,45,United-States,<=50K
33,Private,260782.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
21,Private,82061.0,5th-6th,3,Never-married,Craft-repair,Not-in-family,Other,Male,0.0,0.0,32,Mexico,<=50K
22,Private,254351.0,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,128699.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
